Flname,FnName,Art,Max,Unq,Len,OT,Class,ObfStat
info.prob3,sub_4047A0,108.034389906,5.4564640172,13,35,0,norm,norm
info.prob3,sub_404840,55.3749929979,4.47442675357,8,18,0,norm,norm
info.prob3,sub_404890,151.491875263,5.11047347497,11,66,0,norm,norm
info.prob3,sub_4049E0,296.290156503,5.93894855205,17,101,0,norm,norm
info.prob3,sub_404B60,355.658391666,5.52527936449,16,127,0,norm,norm
info.prob3,sub_404DA0,8.789520187,5.09510630936,2,2,0,norm,norm
info.prob3,sub_404DB0,7.27031608872,4.21929795064,2,2,0,norm,norm
info.prob3,sub_404DC0,48.7108476127,4.44576187211,8,17,0,norm,norm
info.prob3,sub_404E20,102.175670214,3.99113745973,11,37,0,norm,norm
info.prob3,sub_404EE0,111.541228601,6.26361735725,10,28,0,norm,norm
info.prob3,sub_404F60,775.30534755,6.29925558452,26,233,0,norm,norm
info.prob3,_NONAME3,354.895438158,7.84798957764,20,97,1,norm,norm
info.prob3,sub_405480,120.405920157,5.24882002631,15,35,0,norm,norm
info.prob3,_NONAME4,244.558746011,6.04625725086,18,68,0,norm,norm
info.prob3,sub_405610,398.139100853,5.76480659363,21,124,0,norm,norm
info.prob3,sub_4057E0,86.6397671797,7.17400626639,11,23,0,norm,norm
info.prob3,sub_405840,87.7526410951,7.17400626639,11,24,0,norm,norm
info.prob3,sub_4058A0,42.6245938463,5.35301524604,8,14,0,norm,norm
info.prob3,sub_4058F0,41.4537908127,5.35301524604,8,14,0,norm,norm
info.prob3,_NONAME5,345.487359058,10.194224866,19,98,1,norm,norm
info.prob3,sub_405AD0,131.116607678,6.50358091847,11,33,0,norm,norm
info.prob3,sub_405B40,117.22985853,4.61611259898,13,44,0,norm,norm
info.prob3,sub_405C00,227.723673171,7.84799211246,19,54,1,norm,norm
info.prob3,sub_405CB0,32.4553359693,5.3062418966,7,7,0,norm,norm
info.prob3,sub_405CD0,25.7459898739,3.59910163212,7,9,0,norm,norm
info.prob3,sub_405D00,335.887189702,5.32783210478,16,135,0,norm,norm
info.prob3,sub_405F20,186.95048096,4.91134061666,13,78,0,norm,norm
info.prob3,sub_406080,211.524233364,5.70211665519,13,89,0,norm,norm
info.prob3,sub_406230,166.923367107,6.12958492155,14,59,0,norm,norm
info.prob3,sub_406310,417.50029122,5.58007636739,16,157,0,norm,norm
info.prob3,sub_4065E0,47.5691318259,4.98719390806,7,19,0,norm,norm
info.prob3,sub_406630,769.447440201,40.0,22,222,3,norm,norm
info.prob3,sub_406A10,175.667724886,4.66424339914,13,69,0,norm,norm
info.prob3,sub_406B30,71.3575699036,4.01150925514,11,26,0,norm,norm
info.prob3,sub_406B90,469.547641108,6.05731412977,19,170,0,norm,norm
info.prob3,sub_406E10,278.73860917,7.84799124943,14,95,1,norm,norm
info.prob3,sub_406FA0,106.440134326,6.08021885586,11,29,0,norm,norm
info.prob3,sub_407020,460.395508686,5.80279660533,21,137,0,norm,norm
info.prob3,sub_407230,91.142123332,5.14443453798,12,26,0,norm,norm
info.prob3,sub_4072A0,548.579820802,5.97525928457,19,189,0,norm,norm
info.prob3,sub_4075B0,678.668384546,5.35821556175,18,251,0,norm,norm
info.prob3,_NONAME6,464.506692692,6.19940363929,19,172,0,norm,norm
info.prob3,sub_407C70,117.266394284,5.17737328572,12,40,0,norm,norm
info.prob3,sub_407D00,910.278739707,6.5327347689,27,299,0,norm,norm
info.prob3,sub_4081D0,322.335371074,6.86606965263,15,96,0,norm,norm
info.prob3,sub_408330,19.6101809786,5.04762640032,5,5,0,norm,norm
info.prob3,sub_408350,393.885368439,5.74105446619,16,141,0,norm,norm
info.prob3,_NONAME7,8.789520187,5.09510630936,2,2,0,norm,norm
info.prob3,sub_4085A0,30.0861003674,5.47276670257,7,7,0,norm,norm
info.prob3,sub_4085C0,25.8090403165,4.73458091396,5,7,0,norm,norm
info.prob3,sub_4085E0,47.4419480516,5.65628288661,7,13,0,norm,norm
info.prob3,sub_408610,74.6307777755,4.02997074771,11,26,0,norm,norm
info.prob3,sub_408660,77.8860327726,5.57594748165,11,26,0,norm,norm
info.prob3,sub_4086B0,67.2185184772,6.67108203277,11,15,0,norm,norm
info.prob3,sub_4086E0,1100.31788855,7.72438582008,27,312,1,norm,norm
info.prob3,sub_408C90,131.030807588,5.32052855677,11,38,0,norm,norm
info.prob3,sub_408D10,289.981381232,5.41062789663,16,81,0,norm,norm
info.prob3,sub_408E20,312.383684998,6.80942766145,17,82,0,norm,norm
info.prob3,sub_408F30,93.4540304932,4.12675357762,10,35,0,norm,norm
info.prob3,sub_408FA0,105.53936421,4.63490585806,12,40,0,norm,norm
info.prob3,sub_409040,35.1195470665,3.25523950076,7,15,0,norm,norm
info.prob3,sub_409080,515.423409866,40.0,20,121,3,norm,norm
