.text,00400B9D,,B21,T,488B9568FFFFFF,mov,mov_14,rdx,[rbp-98h],1,4,N,,mov,C
.text,00400BA4,,B21,T,48898550FFFFFF,mov,mov_41,[rbp-0B0h],rax,4,1,N,,mov,C
.text,00400BAB,,B21,T,48899558FFFFFF,mov,mov_41,[rbp-0A8h],rdx,4,1,N,,mov,C
.text,00400BB2,,B21,T,488B8550FFFFFF,mov,mov_14,rax,[rbp-0B0h],1,4,N,,mov,C
.text,00400BB9,,B21,T,488945F0,mov,mov_41,[rbp-10h],rax,4,1,N,,mov,C
.text,00400BBD,,B21,T,BF7A0E4000,mov,mov_15,edi,offset aPleaseEnterPas,1,5,N,_r.DATA,mov_r.DATA,C
.text,00400BC2,,B21,T,B800000000,mov,mov_15,eax,0,1,5,N,,mov,C
.text,00400BC7,,B21,T,E8A4FAFFFF,call,call_70,_printf,,7,0,J,.CODE,call.CODE,C
.text,00400BCC,,B21,T,488D8570FFFFFF,lea,lea_14,rax,[rbp-90h],1,4,N,,lea,C
.text,00400BD3,,B21,T,4889C6,mov,mov_11,rsi,rax,1,1,N,,mov,C
.text,00400BD6,,B21,T,BF910E4000,mov,mov_15,edi,offset aS,1,5,N,_r.DATA,mov_r.DATA,C
.text,00400BDB,,B21,T,B800000000,mov,mov_15,eax,0,1,5,N,,mov,C
.text,00400BE0,,B21,T,E8FBFAFFFF,call,call_70,___isoc99_scanf,,7,0,J,.CODE,call.CODE,C
.text,00400BE5,,B21,T,488B8548FFFFFF,mov,mov_14,rax,[rbp-0B8h],1,4,N,,mov,C
.text,00400BEC,,B21,T,0FB600,movzx,movzx_13,eax,byte ptr [rax],1,3,N,,movzx,C
.text,00400BEF,,B21,T,0FB6C0,movzx,movzx_11,eax,al,1,1,N,,movzx,C
.text,00400BF2,,B21,T,8945EC,mov,mov_41,[rbp-14h],eax,4,1,N,,mov,C
.text,00400BF5,,B21,T,488D8570FFFFFF,lea,lea_14,rax,[rbp-90h],1,4,N,,lea,C
.text,00400BFC,,B21,T,BA64000000,mov,mov_15,edx,64h,1,5,N,,mov,C
.text,00400C01,,B21,T,BE940E4000,mov,mov_15,esi,offset aSecret,1,5,N,_r.DATA,mov_r.DATA,C
.text,00400C06,,B21,T,4889C7,mov,mov_11,rdi,rax,1,1,N,,mov,C
.text,00400C09,,B21,T,E842FAFFFF,call,call_70,_strncmp,,7,0,J,.CODE,call.CODE,C
.text,00400C0E,,B21,T,8945E8,mov,mov_41,[rbp-18h],eax,4,1,N,,mov,C
.text,00400C11,,B21,T,837DE800,cmp,cmp_45,dword ptr [rbp-18h],0,4,5,N,,cmp,C
.text,00400C15,,B21,T,0F95C0,setnz,setnz_10,al,,1,0,N,,setnz,C
.text,00400C18,,B21,T,0FB6C0,movzx,movzx_11,eax,al,1,1,N,,movzx,C
.text,00400C1B,,B21,T,0945FC,or,or_41,[rbp-4],eax,4,1,N,,or,C
.text,00400C1E,,B21,T,488B45F0,mov,mov_14,rax,[rbp-10h],1,4,N,,mov,C
.text,00400C22,,B21,T,483D78645D53,cmp,cmp_15,rax,535D6478h,1,5,N,,cmp,C
.text,00400C28,,B21,T,0F96C0,setbe,setbe_10,al,,1,0,N,,setbe,C
.text,00400C2B,,B21,T,0FB6C0,movzx,movzx_11,eax,al,1,1,N,,movzx,C
.text,00400C2E,,B21,T,0945FC,or,or_41,[rbp-4],eax,4,1,N,,or,C
.text,00400C31,,B21,T,837DEC2A,cmp,cmp_45,dword ptr [rbp-14h],2Ah,4,5,N,,cmp,C
.text,00400C35,,B21,T,0F95C0,setnz,setnz_10,al,,1,0,N,,setnz,C
.text,00400C38,,B21,T,0FB6C0,movzx,movzx_11,eax,al,1,1,N,,movzx,C
.text,00400C3B,,B21,T,0945FC,or,or_41,[rbp-4],eax,4,1,N,,or,C
.text,00400C3E,,B21,T,837DFC00,cmp,cmp_45,dword ptr [rbp-4],0,4,5,N,,cmp,C
.text,00400C42,,B21,T,C60425520C400074,mov,mov_25,ds:TARGET7,74h,2,5,N,_w.CODE,mov_w.CODE,C
.text,00400C4A,,B21,T,C60425530C400005,mov,mov_25,ds:byte_400C53,5,2,5,N,_w.CODE,mov_w.CODE,C
.text,00400C52,,N,F_DATA,90,,DATA,90h,90h,0,0,X,,DATA,C
.text,00400C53,,N,F_DATA,90,,DATA,90h,90h,0,0,X,,DATA,C
.text,00400C54,,B22,T,E8E7F9FFFF,call,call_70,_abort,,7,0,J,.CODE,call.CODE,C
.text,00400C59,,N,F_DATA,0FB645E00FB6D0,,DATA,0Fh,0Fh,1,4,X,,DATA,C
.text,00400C60,,N,F_DATA,0FB645E10FB6C00FAFC20FB655E20FB6CA0FB655E30FB6D201CA8D0C100FB645E40FB6D00FB645E50FB6C08D34020FB645E60FB6D00FB645E70FB6C00FAFC201F039C1C60425B30C400075C60425B40C,,DATA,0FC0B60FE145B60Fh,0FC0B60FE145B60Fh,1,4,X,,DATA,C
.text,00400CB0,,N,F_DATA,400020,,DATA,40h,40h,3,1,X,,DATA,C
.text,00400CB3,,N,F_DATA,90,,DATA,90h,90h,0,0,X,,DATA,C
.text,00400CB4,,N,F_DATA,90,,DATA,90h,90h,0,0,X,,DATA,C
.text,00400CB5,,N,F_DATA,0FB645,,DATA,0Fh,0Fh,1,4,X,,DATA,C
.text,00400CB8,,N,F_DATA,E30FB655E70FAFC28845E2C60425D30C4000EBC60425D40C,,DATA,0C2AF0FE755B60FE3h,0C2AF0FE755B60FE3h,7,1,X,,DATA,C
.text,00400CD0,,N,F_DATA,40000D,,DATA,40h,40h,2,1,X,,DATA,C
.text,00400CD3,,N,F_DATA,90,,DATA,90h,90h,0,0,X,,DATA,C
.text,00400CD4,,N,F_DATA,90,,DATA,90h,90h,0,0,X,,DATA,C
.text,00400CD5,,B23,T,0FB655E1,movzx,movzx_14,edx,byte ptr [rbp-1Fh],1,4,N,,movzx,C
.text,00400CD9,,B23,T,0FB645E1,movzx,movzx_14,eax,byte ptr [rbp-1Fh],1,4,N,,movzx,C
.text,00400CDD,,B23,T,01D0,add,add_11,eax,edx,1,1,N,,add,C
.text,00400CDF,,B23,T,8845E2,mov,mov_41,[rbp-1Eh],al,4,1,N,,mov,C
.text,00400CE2,,B23,T,0FB64DE7,movzx,movzx_14,ecx,byte ptr [rbp-19h],1,4,N,,movzx,C
.text,00400CE6,,B23,T,0FB655E2,movzx,movzx_14,edx,byte ptr [rbp-1Eh],1,4,N,,movzx,C
.text,00400CEA,,B23,T,89D0,mov,mov_11,eax,edx,1,1,N,,mov,C
.text,00400CEC,,B23,T,C1E002,shl,shl_15,eax,2,1,5,N,,shl,C
.text,00400CEF,,B23,T,01D0,add,add_11,eax,edx,1,1,N,,add,C
.text,00400CF1,,B23,T,01C0,add,add_11,eax,eax,1,1,N,,add,C
.text,00400CF3,,B23,T,F7D8,neg,neg_10,eax,,1,0,N,,neg,C
.text,00400CF5,,B23,T,29C1,sub,sub_11,ecx,eax,1,1,N,,sub,C
.text,00400CF7,,B23,T,89C8,mov,mov_11,eax,ecx,1,1,N,,mov,C
.text,00400CF9,,B23,T,8D50C7,lea,lea_14,edx,[rax-39h],1,4,N,,lea,C
.text,00400CFC,,B23,T,488B8540FFFFFF,mov,mov_14,rax,[rbp-0C0h],1,4,N,,mov,C
.text,00400D03,,B23,T,8810,mov,mov_31,[rax],dl,3,1,N,,mov,C
.text,00400D05,,B23,T,488B8540FFFFFF,mov,mov_14,rax,[rbp-0C0h],1,4,N,,mov,C
.text,00400D0C,,B23,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,00400D10,,B23,T,0FB64DE0,movzx,movzx_14,ecx,byte ptr [rbp-20h],1,4,N,,movzx,C
.text,00400D14,,B23,T,0FB655E3,movzx,movzx_14,edx,byte ptr [rbp-1Dh],1,4,N,,movzx,C
.text,00400D18,,B23,T,01CA,add,add_11,edx,ecx,1,1,N,,add,C
.text,00400D1A,,B23,T,83C280,add,add_15,edx,0FFFFFF80h,1,5,N,,add,C
.text,00400D1D,,B23,T,8810,mov,mov_31,[rax],dl,3,1,N,,mov,C
.text,00400D1F,,B23,T,488B8540FFFFFF,mov,mov_14,rax,[rbp-0C0h],1,4,N,,mov,C
.text,00400D26,,B23,T,4883C002,add,add_15,rax,2,1,5,N,,add,C
.text,00400D2A,,B23,T,0FB64DE5,movzx,movzx_14,ecx,byte ptr [rbp-1Bh],1,4,N,,movzx,C
.text,00400D2E,,B23,T,0FB655E4,movzx,movzx_14,edx,byte ptr [rbp-1Ch],1,4,N,,movzx,C
.text,00400D32,,B23,T,89CE,mov,mov_11,esi,ecx,1,1,N,,mov,C
.text,00400D34,,B23,T,29D6,sub,sub_11,esi,edx,1,1,N,,sub,C
.text,00400D36,,B23,T,0FB64DE6,movzx,movzx_14,ecx,byte ptr [rbp-1Ah],1,4,N,,movzx,C
.text,00400D3A,,B23,T,0FB655E1,movzx,movzx_14,edx,byte ptr [rbp-1Fh],1,4,N,,movzx,C
.text,00400D3E,,B23,T,01CA,add,add_11,edx,ecx,1,1,N,,add,C
.text,00400D40,,B23,T,01F2,add,add_11,edx,esi,1,1,N,,add,C
.text,00400D42,,B23,T,83C20E,add,add_15,edx,0Eh,1,5,N,,add,C
.text,00400D45,,B23,T,8810,mov,mov_31,[rax],dl,3,1,N,,mov,C
.text,00400D47,,B23,T,488B8540FFFFFF,mov,mov_14,rax,[rbp-0C0h],1,4,N,,mov,C
.text,00400D4E,,B23,T,488D5003,lea,lea_14,rdx,[rax+3],1,4,N,,lea,C
.text,00400D52,,B23,T,0FB645E0,movzx,movzx_14,eax,byte ptr [rbp-20h],1,4,N,,movzx,C
.text,00400D56,,B23,T,0FB6C8,movzx,movzx_11,ecx,al,1,1,N,,movzx,C
.text,00400D59,,B23,T,0FB645E1,movzx,movzx_14,eax,byte ptr [rbp-1Fh],1,4,N,,movzx,C
.text,00400D5D,,B23,T,0FB6C0,movzx,movzx_11,eax,al,1,1,N,,movzx,C
.text,00400D60,,B23,T,8D3401,lea,lea_13,esi,[rcx+rax],1,3,N,,lea,C
.text,00400D63,,B23,T,0FB645E2,movzx,movzx_14,eax,byte ptr [rbp-1Eh],1,4,N,,movzx,C
.text,00400D67,,B23,T,0FB6C8,movzx,movzx_11,ecx,al,1,1,N,,movzx,C
.text,00400D6A,,B23,T,0FB645E3,movzx,movzx_14,eax,byte ptr [rbp-1Dh],1,4,N,,movzx,C
.text,00400D6E,,B23,T,0FB6C0,movzx,movzx_11,eax,al,1,1,N,,movzx,C
.text,00400D71,,B23,T,0FAFC1,imul,imul_11,eax,ecx,1,1,N,,imul,C
.text,00400D74,,B23,T,01F0,add,add_11,eax,esi,1,1,N,,add,C
.text,00400D76,,B23,T,89C7,mov,mov_11,edi,eax,1,1,N,,mov,C
.text,00400D78,,B23,T,0FB645E4,movzx,movzx_14,eax,byte ptr [rbp-1Ch],1,4,N,,movzx,C
.text,00400D7C,,B23,T,0FB64DE5,movzx,movzx_14,ecx,byte ptr [rbp-1Bh],1,4,N,,movzx,C
.text,00400D80,,B23,T,0FAFC1,imul,imul_11,eax,ecx,1,1,N,,imul,C
.text,00400D83,,B23,T,89C6,mov,mov_11,esi,eax,1,1,N,,mov,C
.text,00400D85,,B23,T,0FB645E6,movzx,movzx_14,eax,byte ptr [rbp-1Ah],1,4,N,,movzx,C
.text,00400D89,,B23,T,0FB64DE7,movzx,movzx_14,ecx,byte ptr [rbp-19h],1,4,N,,movzx,C
.text,00400D8D,,B23,T,0FAFC1,imul,imul_11,eax,ecx,1,1,N,,imul,C
.text,00400D90,,B23,T,89C1,mov,mov_11,ecx,eax,1,1,N,,mov,C
.text,00400D92,,B23,T,89F0,mov,mov_11,eax,esi,1,1,N,,mov,C
.text,00400D94,,B23,T,0FAFC1,imul,imul_11,eax,ecx,1,1,N,,imul,C
.text,00400D97,,B23,T,89C1,mov,mov_11,ecx,eax,1,1,N,,mov,C
.text,00400D99,,B23,T,89F8,mov,mov_11,eax,edi,1,1,N,,mov,C
.text,00400D9B,,B23,T,0FAFC1,imul,imul_11,eax,ecx,1,1,N,,imul,C
.text,00400D9E,,B23,T,8802,mov,mov_31,[rdx],al,3,1,N,,mov,C
.text,00400DA0,,B23,T,C9,leave,leave_00,,,0,0,N,,leave,C
.text,00400DA1,,B23,T,C3,retn,retn_00,,,0,0,N,,retn,C
.text,00400DB0,__libc_csu_init,B24,T,4157,push,push_10,r15,,1,0,N,,push,S
.text,00400DB2,__libc_csu_init,B24,T,4189FF,mov,mov_11,r15d,edi,1,1,N,,mov,C
.text,00400DB5,__libc_csu_init,B24,T,4156,push,push_10,r14,,1,0,N,,push,C
.text,00400DB7,__libc_csu_init,B24,T,4989F6,mov,mov_11,r14,rsi,1,1,N,,mov,C
.text,00400DBA,__libc_csu_init,B24,T,4155,push,push_10,r13,,1,0,N,,push,C
.text,00400DBC,__libc_csu_init,B24,T,4989D5,mov,mov_11,r13,rdx,1,1,N,,mov,C
.text,00400DBF,__libc_csu_init,B24,T,4154,push,push_10,r12,,1,0,N,,push,C
.text,00400DC1,__libc_csu_init,B24,T,4C8D2558022000,lea,lea_12,r12,__frame_dummy_init_array_entry,1,2,N,_r.DATA,lea_r.DATA,C
.text,00400DC8,__libc_csu_init,B24,T,55,push,push_10,rbp,,1,0,N,,push,C
.text,00400DC9,__libc_csu_init,B24,T,488D2D58022000,lea,lea_12,rbp,__do_global_dtors_aux_fini_array_entry,1,2,N,_r.DATA,lea_r.DATA,C
.text,00400DD0,__libc_csu_init,B24,T,53,push,push_10,rbx,,1,0,N,,push,C
.text,00400DD1,__libc_csu_init,B24,T,4C29E5,sub,sub_11,rbp,r12,1,1,N,,sub,C
.text,00400DD4,__libc_csu_init,B24,T,31DB,xor,xor_11,ebx,ebx,1,1,N,,xor,C
.text,00400DD6,__libc_csu_init,B24,T,48C1FD03,sar,sar_15,rbp,3,1,5,N,,sar,C
.text,00400DDA,__libc_csu_init,B24,T,4883EC08,sub,sub_15,rsp,8,1,5,N,,sub,C
.text,00400DDE,__libc_csu_init,B24,T,E82DF8FFFF,call,call_70,_init_proc,,7,0,J,.CODE,call.CODE,C
.text,00400DE3,__libc_csu_init,B24,T,4885ED,test,test_11,rbp,rbp,1,1,N,,test,C
.text,00400DE6,__libc_csu_init,B24,T,741E,jz,jz_70,loc_400E06,,7,0,J,.CODE,jz.CODE,C
.text,00400DE8,__libc_csu_init,B25,T,0F1F840000000000,nop,nop_40,dword ptr [rax+rax+00000000h],,4,0,N,,nop,C
.text,00400DF0,__libc_csu_init,B26,T,4C89EA,mov,mov_11,rdx,r13,1,1,N,,mov,C
.text,00400DF3,__libc_csu_init,B26,T,4C89F6,mov,mov_11,rsi,r14,1,1,N,,mov,C
.text,00400DF6,__libc_csu_init,B26,T,4489FF,mov,mov_11,edi,r15d,1,1,N,,mov,C
.text,00400DF9,__libc_csu_init,B26,T,41FF14DC,call,call_30,qword ptr [r12+rbx*8],,3,0,J,,call,C
.text,00400DFD,__libc_csu_init,B26,T,4883C301,add,add_15,rbx,1,1,5,N,,add,C
.text,00400E01,__libc_csu_init,B26,T,4839EB,cmp,cmp_11,rbx,rbp,1,1,N,,cmp,C
.text,00400E04,__libc_csu_init,B26,T,75EA,jnz,jnz_70,loc_400DF0,,7,0,J,.CODE,jnz.CODE,C
.text,00400E06,__libc_csu_init,B27,T,4883C408,add,add_15,rsp,8,1,5,N,,add,C
.text,00400E0A,__libc_csu_init,B27,T,5B,pop,pop_10,rbx,,1,0,N,,pop,C
.text,00400E0B,__libc_csu_init,B27,T,5D,pop,pop_10,rbp,,1,0,N,,pop,C
.text,00400E0C,__libc_csu_init,B27,T,415C,pop,pop_10,r12,,1,0,N,,pop,C
.text,00400E0E,__libc_csu_init,B27,T,415D,pop,pop_10,r13,,1,0,N,,pop,C
.text,00400E10,__libc_csu_init,B27,T,415E,pop,pop_10,r14,,1,0,N,,pop,C
.text,00400E12,__libc_csu_init,B27,T,415F,pop,pop_10,r15,,1,0,N,,pop,C
.text,00400E14,__libc_csu_init,B27,T,C3,retn,retn_00,,,0,0,N,,retn,C
.text,00400E20,__libc_csu_fini,B28,T,F3C3,retn,retn_00,,,0,0,N,,retn,S
